data_pedido,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,lucro
2019-01-31,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,235.88,1,-160.39
2019-01-31,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,107.71,4,9.42
2019-01-31,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Automotivo,pneus,6810.77,4,851.35
2019-01-31,Entrega padrão,Vicente Costela,B2C,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,31.77,2,10.72
2018-12-26,Entrega padrão,Mirella das Neves,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,8714.39,8,1065.09
2017-06-14,Econômica,Vitor Teixeira,B2B,Goiânia,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,11.64,1,1.02
2019-07-01,Entrega padrão,Clara Pires,B2B,Parnaíba,Piauí,Nordeste,Jardinagem e paisagismo,vasos,3690.43,7,959.51
2017-06-27,Entrega padrão,Maria Sophia Rocha,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,146.39,9,53.07
2019-04-23,Entrega padrão,Renan Silva,B2C,Curitiba,Paraná,Sul,Jardinagem e paisagismo,vasos,2295.2,3,298.38
2017-12-22,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Automotivo,equipamentos de limpeza,2041.8,2,466.7
2017-12-22,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,203.67,2,48.37
2017-12-22,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Automotivo,ferramentas automotivas,2167.3,8,460.55
2017-12-22,Econômica,Thales Pires,B2B,Palhoça,Santa Catarina,Sul,Materiais de construção,iluminação,175.97,3,-114.38
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,pesticidas,105.75,6,37.01
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,decoração de jardim,163.06,5,14.27
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Automotivo,ferramentas automotivas,540.36,7,141.84
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,718.24,6,53.87
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,materiais de paisagismo,18.88,2,-3.54
2016-08-13,Entrega padrão,Maria Alice Sales,B2B,João Pessoa,Paraíba,Nordeste,Jardinagem e paisagismo,sementes,10.04,1,3.39
2017-12-12,Entrega padrão,Lucas Azevedo,B2C,Maringá,Paraná,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,35.13,3,-25.76
2019-11-04,Entrega padrão,Maria Fernanda Melo,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,62.45,4,20.3
2019-03-14,Entrega padrão,Kaique Azevedo,B2C,São Paulo,São Paulo,Sudeste,Automotivo,pneus,1019.66,2,254.91
2018-05-31,Entrega padrão,Carolina Martins,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,fertilizantes,90.27,9,43.33
2018-05-31,Entrega padrão,Carolina Martins,B2B,Teresina,Piauí,Nordeste,Automotivo,ferramentas automotivas,380.73,2,91.38
2017-07-06,Entrega padrão,Pietra Jesus,B2B,Santo André,São Paulo,Sudeste,Materiais de construção,iluminação,16.76,2,2.51
2017-07-06,Entrega padrão,Pietra Jesus,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,40.07,3,14.52
2016-03-12,Entrega padrão,Erick da Cruz,B2C,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,27.13,3,7.05
2017-04-21,Entrega padrão,Isis Ferreira,B2C,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,615.26,2,276.87
2019-07-27,Entrega padrão,Rafael Duarte,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,5609.83,5,2243.93
2019-07-27,Entrega padrão,Rafael Duarte,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,1232.0,3,154.0
2016-11-01,Econômica,Augusto Oliveira,B2B,Salvador,Bahia,Nordeste,Automotivo,pneus,250.19,2,28.15
2018-08-12,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,110.16,5,52.88
2018-08-12,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,142.32,7,65.47
2018-08-12,Entrega padrão,Joana Almeida,B2B,Carapicuíba,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,263.7,2,121.3
2018-07-26,24 horas,Nicole Araújo,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,decoração de jardim,126.38,9,37.91
2016-03-02,Entrega padrão,Arthur Teixeira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,467.0,3,29.19
2016-03-02,Entrega padrão,Arthur Teixeira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,materiais de revestimento,1280.13,3,-146.3
2019-01-27,Entrega padrão,Miguel Silveira,B2C,Curitiba,Paraná,Sul,Materiais de construção,iluminação,213.25,4,83.17
2019-01-27,Entrega padrão,Miguel Silveira,B2C,Curitiba,Paraná,Sul,Automotivo,pneus,9995.76,7,2598.9
2019-04-12,Entrega padrão,Alexandre Mendes,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,5.96,1,0.52
2019-04-12,Entrega padrão,Alexandre Mendes,B2C,Anápolis,Goiás,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,71.37,8,8.03
2019-11-14,Entrega padrão,Luiz Otávio Porto,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,38.11,1,11.43
2017-12-06,Envio rápido,Bianca Campos,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,decoração de jardim,153.14,2,15.31
2018-09-27,Entrega padrão,Bryan Mendes,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,53.12,2,-84.99
2018-11-20,Entrega padrão,Rafael Ribeiro,B2C,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,29.72,2,7.73
2018-11-20,Entrega padrão,Rafael Ribeiro,B2C,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,pesticidas,152.15,5,69.99
2019-09-09,Envio rápido,Vitor Teixeira,B2B,Limeira,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,209.71,5,18.35
2019-09-09,Envio rápido,Vitor Teixeira,B2B,Limeira,São Paulo,Sudeste,Automotivo,pneus,538.48,3,47.12
2019-07-22,Econômica,Maria Luiza da Cunha,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,9.74,4,-15.58
2019-07-22,Econômica,Maria Luiza da Cunha,B2B,Duque de Caxias,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,320.25,7,-560.44
2019-10-07,Entrega padrão,Anthony Sales,B2C,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,488.58,3,234.52
2019-10-07,Entrega padrão,Anthony Sales,B2C,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,22.03,1,10.58
2019-11-08,Entrega padrão,Daniel da Cunha,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,26.79,4,8.57
2019-05-14,Econômica,Maysa Rezende,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,1018.37,9,509.18
2018-07-03,Entrega padrão,Agatha da Mata,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,decoração de jardim,26.18,2,10.73
2016-12-28,Entrega padrão,Maria Luiza Almeida,B2B,Florianópolis,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,81.33,4,39.85
2016-12-28,Entrega padrão,Maria Luiza Almeida,B2B,Florianópolis,Santa Catarina,Sul,Automotivo,ferramentas automotivas,1693.2,5,626.48
2016-11-15,Entrega padrão,Esther Rodrigues,B2C,Camaçari,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,110.16,5,52.88
2019-06-12,Envio rápido,Amanda Nascimento,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,208.9,3,56.4
2018-11-26,Entrega padrão,Heitor da Cruz,B2C,Niterói,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,249.42,7,67.34
2016-03-22,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Jardinagem e paisagismo,sementes,201.28,5,75.48
2016-03-22,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Materiais de construção,iluminação,112.04,3,22.41
2016-03-22,Entrega padrão,Igor das Neves,B2C,Cariacica,Espírito Santo,Sudeste,Materiais de construção,ferramentas,742.48,3,-37.12
2017-05-01,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,106.76,5,44.84
2017-05-01,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,32.23,1,12.89
2017-05-01,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Automotivo,pneus,712.3,10,199.44
2017-05-01,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Materiais de construção,iluminação,82.62,5,35.53
2017-05-01,Entrega padrão,João Vitor Cunha,B2B,Aracaju,Sergipe,Nordeste,Jardinagem e paisagismo,pesticidas,22.03,1,10.58
2019-05-04,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,iluminação,110.32,2,24.82
2019-05-04,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,89.72,4,-59.81
2019-05-04,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,materiais de revestimento,1269.8,5,-380.94
2019-05-04,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,218.28,5,-152.8
2019-05-04,Entrega padrão,Matheus Castro,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mudas,27.2,2,9.52
2018-08-27,Entrega padrão,Anthony Sales,B2C,Jequié,Bahia,Nordeste,Materiais de construção,iluminação,634.24,3,139.53
2016-04-12,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Jardinagem e paisagismo,vasos,296.07,7,82.9
2016-04-12,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Automotivo,pneus,358.99,2,31.41
2016-04-12,Entrega padrão,Luiz Henrique Peixoto,B2C,Camaragibe,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,739.3,6,310.5
2019-01-03,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,decoração de jardim,107.93,2,13.49
2019-01-03,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,mobiliário de exterior,18.47,2,-46.17
2019-01-03,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Materiais de construção,materiais de revestimento,3105.66,5,-576.77
2019-01-03,Econômica,Nina Aragão,B2C,Palmas,Tocantins,Norte,Jardinagem e paisagismo,vasos,1265.29,3,94.9
2019-01-31,Envio rápido,Thales Pires,B2B,Fortaleza,Ceará,Nordeste,Automotivo,pneus,2056.21,4,205.62
2016-09-08,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,93.02,4,25.12
2016-09-08,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,69.9,2,32.85
2016-09-08,Econômica,Stella da Rocha,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,285.33,5,107.0
2018-06-12,Entrega padrão,Giovanna Pereira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,3069.22,3,115.1
2018-10-18,Entrega padrão,Pedro Farias,B2B,Montes Claros,Minas Gerais,Sudeste,Materiais de construção,encanamentos,410.26,2,72.4
2016-12-28,Envio rápido,Nicole Lopes,B2C,Rio Branco,Acre,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,16.95,1,-28.81
2018-11-25,Entrega padrão,Raul Moreira,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,iluminação,279.68,3,114.67
2018-11-11,Envio rápido,Yuri Vieira,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,101.12,1,15.17
2017-01-06,Entrega padrão,Pedro Lucas Souza,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,mobiliário de exterior,297.02,6,80.2
2017-01-06,Entrega padrão,Pedro Lucas Souza,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,190.94,6,59.67
2017-11-13,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,220.27,1,-49.56
2017-11-13,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,52.88,3,19.17
2017-11-13,Entrega padrão,Vinicius Moura,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,fertilizantes,761.22,7,237.88
2016-09-10,Econômica,Esther Rodrigues,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,37.05,3,11.58
2018-03-18,Econômica,Letícia Costela,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,288.27,2,-68.46
2018-02-09,Entrega padrão,Sophia da Mata,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,821.1,4,0.0
2019-09-05,Entrega padrão,Caio Oliveira,B2B,Campina Grande,Paraíba,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,40.15,3,14.05
2017-05-29,Entrega padrão,Juliana Cardoso,B2C,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,55.22,1,8.28
2017-05-29,Entrega padrão,Juliana Cardoso,B2C,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,263.67,5,73.83
2016-11-02,Entrega padrão,Joana da Cruz,B2B,Vespasiano,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,258.81,2,75.05
2018-12-28,Envio rápido,Kamilly Novaes,B2B,Ribeirão das Neves,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,58.43,6,21.18
2019-12-05,Envio rápido,Cauê Souza,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,39.98,2,19.59
2018-12-02,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Automotivo,pneus,469.0,3,121.94
2018-12-02,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Materiais de construção,iluminação,377.91,5,166.28
2018-12-02,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,3066.63,3,1011.99
2018-12-02,Econômica,Enzo Gabriel Carvalho,B2C,Serra,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,1244.43,3,-160.0
2016-07-01,24 horas,Gabriela Teixeira,B2C,Macapá,Amapá,Norte,Jardinagem e paisagismo,pesticidas,1056.34,7,369.72
2016-09-04,Envio rápido,Maria Julia Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,26.11,5,-39.17
2019-11-03,Econômica,Thomas Rezende,B2B,Goiânia,Goiás,Centro-Oeste,Materiais de construção,ferramentas,528.26,2,-120.75
2017-04-14,Entrega padrão,Maria Luiza da Costa,B2C,Ponta Grossa,Paraná,Sul,Jardinagem e paisagismo,vasos,36.53,1,2.74
2017-12-06,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,790.16,5,266.68
2017-12-06,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,559.8,3,43.54
2017-12-06,Econômica,Yago Teixeira,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,77.11,2,37.78
2018-02-02,Entrega padrão,Julia Teixeira,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,358.77,4,165.03
2019-07-09,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Materiais de construção,iluminação,285.33,4,19.97
2019-07-09,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Automotivo,ferramentas automotivas,482.46,5,197.81
2019-07-09,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Materiais de construção,iluminação,135.93,2,31.26
2019-07-09,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,98.29,7,29.49
2019-07-09,Entrega padrão,Yuri Viana,B2B,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,594.83,5,154.66
2017-12-12,Entrega padrão,Stephany Fogaça,B2B,São Caetano do Sul,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,375.8,4,131.53
2018-11-16,24 horas,Kaique Aragão,B2B,Anápolis,Goiás,Centro-Oeste,Materiais de construção,materiais de revestimento,2142.08,4,-678.33
2018-05-10,Econômica,Maria Luiza da Costa,B2C,Juiz de Fora,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,94.72,7,31.26
2019-03-11,Entrega padrão,João Miguel da Rocha,B2C,Belém,Pará,Norte,Materiais de construção,materiais de revestimento,3173.59,4,-589.38
2018-12-18,Entrega padrão,Daniela Monteiro,B2B,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,pesticidas,176.26,10,61.69
2018-12-18,Entrega padrão,Daniela Monteiro,B2B,Teresina,Piauí,Nordeste,Automotivo,ferramentas automotivas,563.04,3,-21.11
2019-04-07,Entrega padrão,Gabriela Cunha,B2B,Cascavel,Paraná,Sul,Jardinagem e paisagismo,pesticidas,361.49,3,169.9
2019-05-10,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,502.93,5,157.16
2019-05-10,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,354.55,3,88.64
2019-05-10,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Materiais de construção,materiais de revestimento,975.29,1,214.56
2019-05-10,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,vasos,227.66,4,9.11
2019-05-10,Envio rápido,Murilo Nogueira,B2B,Fortaleza,Ceará,Nordeste,Automotivo,ferramentas automotivas,679.93,2,299.17
2019-10-13,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,153.0,3,16.83
2019-10-13,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,mudas,60.86,5,29.82
2019-10-13,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,iluminação,137.63,2,59.18
2019-10-13,Entrega padrão,Stella Pinto,B2C,Jaboatão dos Guararapes,Pernambuco,Nordeste,Materiais de construção,encanamentos,7326.66,5,439.6
2018-08-29,Envio rápido,Carolina Martins,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,62.67,8,-41.78
2017-10-03,Entrega padrão,Theo Castro,B2C,Nova Friburgo,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,37.21,2,3.26
2019-11-24,Envio rápido,Benício Cardoso,B2C,Piracicaba,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,14.82,2,0.59
2019-11-13,Entrega padrão,Cauê Teixeira,B2B,Hortolândia,São Paulo,Sudeste,Automotivo,ferramentas automotivas,212.0,6,-37.1
2016-03-31,Entrega padrão,Clarice da Conceição,B2C,Maricá,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,439.62,2,21.98
2019-11-09,Entrega padrão,Yasmin Teixeira,B2B,Feira de Santana,Bahia,Nordeste,Materiais de construção,iluminação,932.28,10,382.23
2016-09-15,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,20.56,4,-4.63
2016-09-15,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,23.28,2,7.28
2016-09-15,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Materiais de construção,iluminação,33.86,5,-22.86
2016-09-15,Econômica,Arthur Campos,B2B,Pouso Alegre,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,29.08,2,-46.52
2017-12-11,Entrega padrão,Pietro da Rosa,B2C,Cuiabá,Mato Grosso,Centro-Oeste,Automotivo,ferramentas automotivas,86.66,2,15.17
2016-05-29,Entrega padrão,Breno da Conceição,B2C,Fortaleza,Ceará,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,465.66,4,174.62
2019-03-15,Econômica,Arthur Monteiro,B2B,Manaus,Amazonas,Norte,Automotivo,pneus,168.69,2,16.87
2018-12-09,Econômica,Daniel Jesus,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,pesticidas,35.99,3,11.7
2019-05-07,Entrega padrão,Beatriz Peixoto,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,287.01,4,93.28
2018-03-07,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,1468.6,2,-244.77
2018-03-07,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,6.95,1,-5.09
2018-03-07,Entrega padrão,Daniel Jesus,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,232.01,3,-42.54
2016-04-29,Envio rápido,Vitor Gabriel Vieira,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,5711.86,5,428.39
2018-04-19,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,ferramentas,1170.86,4,-317.81
2018-04-19,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,5286.78,3,264.34
2018-04-19,Entrega padrão,Pedro Henrique Sales,B2B,Belo Horizonte,Minas Gerais,Sudeste,Materiais de construção,iluminação,434.79,5,-228.27
2018-05-23,Entrega padrão,Pietro Barros,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,pneus,756.11,2,75.61
2019-05-29,Econômica,Ana Lívia Moreira,B2B,Manaus,Amazonas,Norte,Materiais de construção,ferramentas,363.35,3,-98.62
2019-05-29,Econômica,Ana Lívia Moreira,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,ferramentas de jardinagem,12.12,3,-21.21
2016-08-26,Entrega padrão,Mirella das Neves,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,87.31,3,-135.33
2016-08-26,Entrega padrão,Mirella das Neves,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,42.11,3,-67.37
